"Date","Price","Open","High","Low","Vol.","Change %"
"01/22/2017","1.2230","1.2230","1.2230","1.2230","","1.14%"
"01/15/2017","1.2092","1.2092","1.2092","1.2092","","-0.78%"
"01/08/2017","1.2187","1.2187","1.2187","1.2187","","5.46%"
"01/01/2017","1.1556","1.1556","1.1556","1.1556","","2.20%"
"12/25/2016","1.1307","1.1307","1.1307","1.1307","","1.00%"
"12/18/2016","1.1195","1.1195","1.1195","1.1195","","0.60%"
"12/11/2016","1.1128","1.1128","1.1128","1.1128","","2.58%"
"12/04/2016","1.0848","1.0848","1.0848","1.0848","","-1.59%"
"11/27/2016","1.1023","1.1023","1.1023","1.1023","","0.96%"
"11/20/2016","1.0918","1.0918","1.0918","1.0918","","1.27%"
"11/13/2016","1.0782","1.0782","1.0782","1.0782","","1.36%"
"11/06/2016","1.0637","1.0637","1.0637","1.0637","","0.09%"
"10/30/2016","1.0627","1.0627","1.0627","1.0627","","-0.70%"
"10/23/2016","1.0702","1.0702","1.0702","1.0702","","0.19%"
"10/16/2016","1.0681","1.0681","1.0681","1.0681","","-0.76%"
"10/09/2016","1.0763","1.0763","1.0763","1.0763","","0.67%"
"10/02/2016","1.0691","1.0691","1.0691","1.0691","","2.48%"
"09/25/2016","1.0432","1.0432","1.0432","1.0432","","-0.61%"
"09/18/2016","1.0496","1.0496","1.0496","1.0496","","0.54%"
"09/11/2016","1.0440","1.0440","1.0440","1.0440","","0.23%"
"09/04/2016","1.0416","1.0416","1.0416","1.0416","","0.23%"
"08/28/2016","1.0392","1.0392","1.0392","1.0392","","-0.28%"
"08/21/2016","1.0422","1.0422","1.0422","1.0422","","0.71%"
"08/14/2016","1.0348","1.0348","1.0348","1.0348","","-0.91%"
"08/07/2016","1.0443","1.0443","1.0443","1.0443","","-0.02%"
"07/31/2016","1.0445","1.0445","1.0445","1.0445","","-0.14%"
"07/24/2016","1.0460","1.0460","1.0460","1.0460","","0.24%"
"07/17/2016","1.0434","1.0434","1.0434","1.0434","","-0.08%"
"07/10/2016","1.0442","1.0442","1.0442","1.0442","","1.14%"
"07/03/2016","1.0325","1.0325","1.0325","1.0325","","0.56%"
"06/26/2016","1.0267","1.0267","1.0267","1.0267","","1.07%"
"06/19/2016","1.0159","1.0159","1.0159","1.0159","","-0.17%"
"06/12/2016","1.0176","1.0176","1.0176","1.0176","","0.37%"
"06/05/2016","1.0138","1.0138","1.0138","1.0138","","0.24%"
"05/29/2016","1.0114","1.0114","1.0114","1.0114","","0.57%"
"05/22/2016","1.0057","1.0057","1.0057","1.0057","","-1.61%"
"05/15/2016","1.0221","1.0221","1.0221","1.0221","","0.42%"
"05/08/2016","1.0178","1.0178","1.0178","1.0178","","1.41%"
