"Date","Price","Open","High","Low","Vol.","Change %"
"06/23/2023","3.260","3.260","3.260","3.260","","3.57%"
"06/22/2023","3.147","3.147","3.147","3.147","","-1.29%"
"06/21/2023","3.188","3.188","3.188","3.188","","0.00%"
"06/20/2023","3.188","3.188","3.188","3.188","","-0.70%"
"06/19/2023","3.211","3.211","3.211","3.211","","1.51%"
"06/16/2023","3.163","3.163","3.163","3.163","","0.00%"
"06/15/2023","3.163","3.142","3.142","3.142","","0.26%"
"06/14/2023","3.155","3.155","3.155","3.155","","1.52%"
"06/13/2023","3.107","3.107","3.107","3.107","","0.96%"
"06/12/2023","3.078","3.078","3.078","3.078","","1.51%"
"06/09/2023","3.032","3.032","3.032","3.032","","-0.50%"
"06/08/2023","3.047","3.047","3.047","3.047","","7.34%"
"06/07/2023","2.839","2.839","2.839","2.839","","1.34%"
"06/06/2023","2.801","2.801","2.801","2.801","","1.04%"
"06/05/2023","2.773","2.773","2.773","2.773","","1.67%"
"06/02/2023","2.727","2.727","2.727","2.727","","0.16%"
"06/01/2023","2.723","2.723","2.723","2.723","","0.61%"
"05/31/2023","2.706","2.706","2.706","2.706","","2.77%"
"05/30/2023","2.633","2.633","2.633","2.633","","1.51%"
"05/29/2023","2.594","2.594","2.594","2.594","","1.09%"
"05/26/2023","2.566","2.566","2.566","2.566","","2.14%"
"05/25/2023","2.512","2.512","2.512","2.512","","-1.00%"
"05/24/2023","2.538","2.538","2.538","2.538","","0.07%"
"05/23/2023","2.536","2.536","2.536","2.536","","2.57%"
"05/22/2023","2.472","2.472","2.472","2.472","","0.00%"
"05/18/2023","2.472","2.472","2.472","2.472","","0.71%"
"05/17/2023","2.455","2.455","2.455","2.455","","0.41%"
"05/16/2023","2.445","2.445","2.445","2.445","","-1.17%"
"05/15/2023","2.474","2.474","2.474","2.474","","0.52%"
"05/12/2023","2.461","2.461","2.461","2.461","","0.79%"
"05/11/2023","2.442","2.442","2.442","2.442","","0.87%"
"05/10/2023","2.421","2.421","2.421","2.421","","0.15%"
"05/09/2023","2.417","2.417","2.417","2.417","","1.09%"
"05/08/2023","2.391","2.391","2.391","2.391","","0.56%"
"05/05/2023","2.378","2.378","2.378","2.378","","-0.55%"
"05/04/2023","2.391","2.391","2.391","2.391","","-0.52%"
"05/03/2023","2.403","2.403","2.403","2.403","","0.17%"
"05/02/2023","2.399","2.399","2.399","2.399","","0.84%"
"04/28/2023","2.379","2.379","2.379","2.379","","0.40%"
"04/27/2023","2.370","2.370","2.370","2.370","","-0.37%"
"04/26/2023","2.379","2.379","2.379","2.379","","-0.78%"
"04/25/2023","2.397","2.397","2.397","2.397","","-0.03%"
"04/24/2023","2.398","2.398","2.398","2.398","","0.00%"
"04/20/2023","2.398","2.398","2.398","2.398","","-0.94%"
"04/19/2023","2.421","2.421","2.421","2.421","","0.70%"
"04/18/2023","2.404","2.404","2.404","2.404","","0.04%"
