symbol,date,value
KRW,05/07/2021,1111.23
KRW,05/10/2021,1116.68
KRW,05/11/2021,1119.58
KRW,05/12/2021,1132.73
KRW,05/13/2021,1126.73
KRW,05/14/2021,1125.79
KRW,05/17/2021,1136.73
KRW,05/18/2021,1126.93
KRW,05/19/2021,1131.18
KRW,05/20/2021,1127.66
KRW,05/21/2021,1127.63
KRW,05/24/2021,1123.48
KRW,05/25/2021,1122.36
KRW,05/26/2021,1116.61
KRW,05/27/2021,1118.55
KRW,05/28/2021,1113.08
KRW,05/31/2021,1106.58
KRW,06/01/2021,1108.38
KRW,06/02/2021,1110.92
KRW,06/03/2021,1116.46
KRW,06/04/2021,1110.52
KRW,06/07/2021,1110.62
KRW,06/08/2021,1117.72
KRW,06/09/2021,1115.61
KRW,06/10/2021,1112.32
KRW,06/11/2021,1116.40
KRW,06/14/2021,1116.33
KRW,06/15/2021,1117.09
KRW,06/16/2021,1132.68
KRW,06/17/2021,1134.30
KRW,06/18/2021,1134.94
KRW,06/21/2021,1131.40
KRW,06/22/2021,1133.57
KRW,06/23/2021,1135.85
KRW,06/24/2021,1130.78
KRW,06/25/2021,1127.12
KRW,06/28/2021,1130.04
KRW,06/29/2021,1131.62
KRW,06/30/2021,1130.48
KRW,07/01/2021,1134.33
KRW,07/02/2021,1130.53
KRW,07/05/2021,1130.42
KRW,07/06/2021,1136.75
KRW,07/07/2021,1141.50
KRW,07/08/2021,1146.59
KRW,07/09/2021,1143.73
KRW,07/12/2021,1146.85
KRW,07/13/2021,1149.94
KRW,07/14/2021,1144.22
KRW,07/15/2021,1141.59
KRW,07/16/2021,1141.51
KRW,07/19/2021,1150.83
KRW,07/20/2021,1147.47
KRW,07/21/2021,1149.31
KRW,07/22/2021,1150.55
KRW,07/23/2021,1151.52
KRW,07/26/2021,1152.54
KRW,07/27/2021,1154.25
KRW,07/28/2021,1150.27
KRW,07/29/2021,1143.12
KRW,07/30/2021,1151.41
KRW,08/02/2021,1150.18
KRW,08/03/2021,1148.44
KRW,08/04/2021,1144.76
KRW,08/05/2021,1142.59
KRW,08/06/2021,1144.93
KRW,08/09/2021,1146.89
KRW,08/10/2021,1152.70
KRW,08/11/2021,1153.98
KRW,08/12/2021,1162.98
KRW,08/13/2021,1161.37
KRW,08/16/2021,1165.28
KRW,08/17/2021,1177.30
KRW,08/18/2021,1170.03
KRW,08/19/2021,1176.28
KRW,08/20/2021,1175.15
KRW,08/23/2021,1169.36
KRW,08/24/2021,1163.65
KRW,08/25/2021,1163.87
KRW,08/26/2021,1170.53
KRW,08/27/2021,1161.23
KRW,08/30/2021,1164.34
KRW,08/31/2021,1158.73
KRW,09/01/2021,1155.47
KRW,09/02/2021,1158.05
KRW,09/03/2021,1154.28
KRW,09/06/2021,1157.04
KRW,09/07/2021,1161.98
KRW,09/08/2021,1166.54
KRW,09/09/2021,1169.64
KRW,09/10/2021,1170.23
KRW,09/13/2021,1172.83
KRW,09/14/2021,1172.23
KRW,09/15/2021,1166.23
KRW,09/16/2021,1175.19
KRW,09/17/2021,1180.69
KRW,09/20/2021,1185.67
KRW,09/21/2021,1183.96
KRW,09/22/2021,1181.75
KRW,09/23/2021,1174.63
KRW,09/24/2021,1179.68
KRW,09/27/2021,1177.94
KRW,09/28/2021,1187.16
KRW,09/29/2021,1187.11
KRW,09/30/2021,1184.23
KRW,10/01/2021,1180.35
KRW,10/04/2021,1184.12
KRW,10/05/2021,1186.48
KRW,10/06/2021,1190.21
KRW,10/07/2021,1190.88
KRW,10/08/2021,1196.79
KRW,10/11/2021,1195.30
KRW,10/12/2021,1197.29
KRW,10/13/2021,1186.18
KRW,10/14/2021,1181.69
KRW,10/15/2021,1182.07
KRW,10/18/2021,1185.47
KRW,10/19/2021,1175.13
KRW,10/20/2021,1175.63
KRW,10/21/2021,1177.78
KRW,10/22/2021,1177.48
KRW,10/25/2021,1168.02
KRW,10/26/2021,1167.95
KRW,10/27/2021,1172.05
KRW,10/28/2021,1168.44
KRW,10/29/2021,1174.47
KRW,11/01/2021,1177.45
KRW,11/02/2021,1178.48
KRW,11/03/2021,1178.78
KRW,11/04/2021,1185.75
KRW,11/05/2021,1181.05
KRW,11/08/2021,1180.84
KRW,11/09/2021,1178.40
KRW,11/10/2021,1185.04
KRW,11/11/2021,1182.39
KRW,11/12/2021,1179.20
KRW,11/15/2021,1183.42
KRW,11/16/2021,1183.85
KRW,11/17/2021,1180.46
KRW,11/18/2021,1182.37
KRW,11/19/2021,1187.10
KRW,11/22/2021,1190.08
KRW,11/23/2021,1189.08
KRW,11/24/2021,1188.77
KRW,11/25/2021,1190.16
KRW,11/26/2021,1194.43
KRW,11/29/2021,1190.69
KRW,11/30/2021,1182.71
KRW,12/01/2021,1176.93
KRW,12/02/2021,1176.74
KRW,12/03/2021,1181.00
KRW,12/06/2021,1180.54
KRW,12/07/2021,1176.73
KRW,12/08/2021,1175.19
KRW,12/09/2021,1178.15
KRW,12/10/2021,1180.86
KRW,12/13/2021,1184.91
KRW,12/14/2021,1185.19
KRW,12/15/2021,1184.57
KRW,12/16/2021,1186.29
KRW,12/17/2021,1187.70
KRW,12/20/2021,1189.53
KRW,12/21/2021,1190.67
KRW,12/22/2021,1190.21
KRW,12/23/2021,1185.55
KRW,12/24/2021,1185.99
KRW,12/27/2021,1185.61
KRW,12/28/2021,1188.09
KRW,12/29/2021,1184.70
KRW,12/30/2021,1189.36
KRW,12/31/2021,1187.96
KRW,01/03/2022,1193.00
KRW,01/04/2022,1197.49
KRW,01/05/2022,1198.20
KRW,01/06/2022,1204.95
KRW,01/07/2022,1197.63
KRW,01/10/2022,1198.04
KRW,01/11/2022,1192.31
KRW,01/12/2022,1185.87
KRW,01/13/2022,1186.11
KRW,01/14/2022,1190.07
KRW,01/17/2022,1189.99
KRW,01/18/2022,1192.69
KRW,01/19/2022,1188.13
KRW,01/20/2022,1192.42
KRW,01/21/2022,1192.51
KRW,01/24/2022,1195.59
KRW,01/25/2022,1196.35
KRW,01/26/2022,1197.03
KRW,01/27/2022,1203.77
KRW,01/28/2022,1209.56
KRW,01/31/2022,1204.63
KRW,02/01/2022,1202.31
KRW,02/02/2022,1199.46
KRW,02/03/2022,1199.47
KRW,02/04/2022,1198.25
KRW,02/07/2022,1196.87
KRW,02/08/2022,1196.35
KRW,02/09/2022,1194.05
KRW,02/10/2022,1199.83
KRW,02/11/2022,1199.48
KRW,02/14/2022,1197.32
KRW,02/15/2022,1196.76
KRW,02/16/2022,1196.53
KRW,02/17/2022,1198.63
KRW,02/18/2022,1195.59
KRW,02/21/2022,1193.68
KRW,02/22/2022,1191.90
KRW,02/23/2022,1192.44
KRW,02/24/2022,1206.05
KRW,02/25/2022,1197.57
KRW,02/28/2022,1200.12
KRW,03/01/2022,1205.32
KRW,03/02/2022,1203.16
KRW,03/03/2022,1205.54
KRW,03/04/2022,1217.45
KRW,03/07/2022,1232.14
KRW,03/08/2022,1233.53
KRW,03/09/2022,1223.13
KRW,03/10/2022,1228.83
KRW,03/11/2022,1237.08
KRW,03/14/2022,1240.64
KRW,03/15/2022,1240.62
KRW,03/16/2022,1225.35
KRW,03/17/2022,1209.89
KRW,03/18/2022,1211.15
KRW,03/21/2022,1217.55
KRW,03/22/2022,1215.07
KRW,03/23/2022,1218.62
KRW,03/24/2022,1219.58
KRW,03/25/2022,1225.08
KRW,03/28/2022,1223.65
KRW,03/29/2022,1207.35
KRW,03/30/2022,1210.31
KRW,03/31/2022,1214.17
KRW,04/01/2022,1219.73
KRW,04/04/2022,1213.75
KRW,04/05/2022,1218.22
KRW,04/06/2022,1217.48
KRW,04/07/2022,1222.55
KRW,04/08/2022,1229.19
KRW,04/11/2022,1234.32
KRW,04/12/2022,1228.08
KRW,04/13/2022,1223.23
KRW,04/14/2022,1230.15
KRW,04/15/2022,1228.19
KRW,04/18/2022,1235.22
KRW,04/19/2022,1239.53
KRW,04/20/2022,1233.66
KRW,04/21/2022,1242.81
KRW,04/22/2022,1244.11
KRW,04/25/2022,1250.10
KRW,04/26/2022,1260.67
KRW,04/27/2022,1266.27
KRW,04/28/2022,1272.11
KRW,04/29/2022,1263.48
KRW,05/02/2022,1267.51
KRW,05/03/2022,1260.35
KRW,05/04/2022,1251.51
KRW,05/05/2022,1269.20
KRW,05/06/2022,1269.99
KRW,05/09/2022,1274.28
KRW,05/10/2022,1276.48
KRW,05/11/2022,1279.03
KRW,05/12/2022,1290.72
KRW,05/13/2022,1278.45
KRW,05/16/2022,1280.38
KRW,05/17/2022,1266.50
KRW,05/18/2022,1275.33
KRW,05/19/2022,1262.61
KRW,05/20/2022,1273.59
KRW,05/23/2022,1257.88
KRW,05/24/2022,1261.03
KRW,05/25/2022,1266.41
KRW,05/26/2022,1260.02
KRW,05/27/2022,1251.99
KRW,05/30/2022,1234.85
KRW,05/31/2022,1242.26
KRW,06/01/2022,1246.89
KRW,06/02/2022,1240.32
KRW,06/03/2022,1250.58
KRW,06/06/2022,1254.45
KRW,06/07/2022,1254.36
KRW,06/08/2022,1256.81
KRW,06/09/2022,1264.04
KRW,06/10/2022,1279.32
KRW,06/13/2022,1291.68
KRW,06/14/2022,1289.57
KRW,06/15/2022,1277.90
KRW,06/16/2022,1288.23
KRW,06/17/2022,1291.26
KRW,06/20/2022,1291.54
KRW,06/21/2022,1291.72
KRW,06/22/2022,1297.58
KRW,06/23/2022,1299.81
KRW,06/24/2022,1288.89
KRW,06/27/2022,1286.31
KRW,06/28/2022,1292.06
KRW,06/29/2022,1301.90
KRW,06/30/2022,1287.51
KRW,07/01/2022,1298.67
KRW,07/04/2022,1295.87
KRW,07/05/2022,1308.95
KRW,07/06/2022,1304.79
KRW,07/07/2022,1297.62
KRW,07/08/2022,1294.68
KRW,07/11/2022,1310.81
KRW,07/12/2022,1305.21
KRW,07/13/2022,1304.73
KRW,07/14/2022,1316.41
KRW,07/15/2022,1317.74
KRW,07/18/2022,1318.30
KRW,07/19/2022,1305.12
KRW,07/20/2022,1313.10
KRW,07/21/2022,1306.16
KRW,07/22/2022,1310.01
KRW,07/25/2022,1311.12
KRW,07/26/2022,1310.10
KRW,07/27/2022,1306.08
KRW,07/28/2022,1295.47
KRW,07/29/2022,1302.97
KRW,08/01/2022,1307.33
KRW,08/02/2022,1311.82
KRW,08/03/2022,1307.82
KRW,08/04/2022,1302.41
KRW,08/05/2022,1302.24
KRW,08/08/2022,1299.10
KRW,08/09/2022,1306.14
KRW,08/10/2022,1297.33
KRW,08/11/2022,1305.14
KRW,08/12/2022,1301.31
KRW,08/15/2022,1310.52
KRW,08/16/2022,1311.04
KRW,08/17/2022,1314.88
KRW,08/18/2022,1326.84
KRW,08/19/2022,1335.61
KRW,08/22/2022,1343.43
KRW,08/23/2022,1339.17
KRW,08/24/2022,1340.60
KRW,08/25/2022,1334.32
KRW,08/26/2022,1341.81
KRW,08/29/2022,1345.62
KRW,08/30/2022,1349.77
KRW,08/31/2022,1341.19
KRW,09/01/2022,1355.82
KRW,09/02/2022,1361.15
KRW,09/05/2022,1369.39
KRW,09/06/2022,1377.07
KRW,09/07/2022,1377.11
KRW,09/08/2022,1384.55
KRW,09/09/2022,1379.77
KRW,09/12/2022,1374.63
KRW,09/13/2022,1394.68
KRW,09/14/2022,1391.01
KRW,09/15/2022,1398.41
KRW,09/16/2022,1384.77
KRW,09/19/2022,1390.08
KRW,09/20/2022,1392.50
KRW,09/21/2022,1397.71
KRW,09/22/2022,1404.23
KRW,09/23/2022,1421.34
KRW,09/26/2022,1430.19
KRW,09/27/2022,1426.32
KRW,09/28/2022,1424.48
KRW,09/29/2022,1429.99
KRW,09/30/2022,1439.96
KRW,10/03/2022,1433.45
KRW,10/04/2022,1415.53
KRW,10/05/2022,1415.63
KRW,10/06/2022,1408.31
KRW,10/07/2022,1415.51
KRW,10/10/2022,1427.61
KRW,10/11/2022,1431.42
KRW,10/12/2022,1424.49
KRW,10/13/2022,1430.69
KRW,10/14/2022,1440.44
KRW,10/17/2022,1430.71
KRW,10/18/2022,1425.02
KRW,10/19/2022,1434.88
KRW,10/20/2022,1430.20
KRW,10/21/2022,1428.32
KRW,10/24/2022,1444.63
KRW,10/25/2022,1426.92
KRW,10/26/2022,1412.52
KRW,10/27/2022,1421.23
KRW,10/28/2022,1421.66
KRW,10/31/2022,1425.83
KRW,11/01/2022,1416.73
KRW,11/02/2022,1412.45
KRW,11/03/2022,1423.70
KRW,11/04/2022,1403.29
KRW,11/07/2022,1392.44
KRW,11/08/2022,1375.03
KRW,11/09/2022,1364.52
JPY,01/01/2018,112.66
JPY,01/02/2018,112.30
JPY,01/03/2018,112.50
JPY,01/04/2018,112.75
JPY,01/05/2018,113.08
JPY,01/08/2018,113.09
JPY,01/09/2018,112.66
JPY,01/10/2018,111.44
JPY,01/11/2018,111.25
JPY,01/12/2018,111.04
JPY,01/15/2018,110.54
JPY,01/16/2018,110.45
JPY,01/17/2018,111.28
JPY,01/18/2018,111.11
JPY,01/19/2018,110.78
JPY,01/22/2018,110.92
JPY,01/23/2018,110.31
JPY,01/24/2018,109.22
JPY,01/25/2018,109.41
JPY,01/26/2018,108.72
JPY,01/29/2018,108.95
JPY,01/30/2018,108.78
JPY,01/31/2018,109.19
JPY,02/01/2018,109.41
JPY,02/02/2018,110.11
JPY,02/05/2018,109.11
JPY,02/06/2018,109.56
JPY,02/07/2018,109.33
JPY,02/08/2018,108.75
JPY,02/09/2018,108.80
JPY,02/12/2018,108.66
JPY,02/13/2018,107.83
JPY,02/14/2018,107.02
JPY,02/15/2018,106.12
JPY,02/16/2018,106.31
JPY,02/19/2018,106.60
JPY,02/20/2018,107.33
JPY,02/21/2018,107.78
JPY,02/22/2018,106.75
JPY,02/23/2018,106.89
JPY,02/26/2018,106.94
JPY,02/27/2018,107.33
JPY,02/28/2018,106.67
JPY,03/01/2018,106.24
JPY,03/02/2018,105.75
JPY,03/05/2018,106.20
JPY,03/06/2018,106.12
JPY,03/07/2018,106.08
JPY,03/08/2018,106.20
JPY,03/09/2018,106.80
JPY,03/12/2018,106.42
JPY,03/13/2018,106.58
JPY,03/14/2018,106.33
JPY,03/15/2018,106.34
JPY,03/16/2018,106.02
JPY,03/19/2018,106.09
JPY,03/20/2018,106.53
JPY,03/21/2018,106.06
JPY,03/22/2018,105.28
JPY,03/23/2018,104.74
JPY,03/26/2018,105.41
JPY,03/27/2018,105.34
JPY,03/28/2018,106.86
JPY,03/29/2018,106.43
JPY,03/30/2018,106.28
JPY,04/02/2018,105.89
JPY,04/03/2018,106.61
JPY,04/04/2018,106.78
JPY,04/05/2018,107.38
JPY,04/06/2018,106.93
JPY,04/09/2018,106.77
JPY,04/10/2018,107.20
JPY,04/11/2018,106.80
JPY,04/12/2018,107.33
JPY,04/13/2018,107.34
JPY,04/16/2018,107.11
JPY,04/17/2018,107.00
JPY,04/18/2018,107.23
JPY,04/19/2018,107.38
JPY,04/20/2018,107.67
JPY,04/23/2018,108.71
JPY,04/24/2018,108.82
JPY,04/25/2018,109.42
JPY,04/26/2018,109.31
JPY,04/27/2018,109.05
JPY,04/30/2018,109.33
JPY,05/01/2018,109.86
JPY,05/02/2018,109.84
JPY,05/03/2018,109.19
JPY,05/04/2018,109.12
JPY,05/07/2018,109.09
JPY,05/08/2018,109.12
JPY,05/09/2018,109.75
JPY,05/10/2018,109.39
JPY,05/11/2018,109.39
JPY,05/14/2018,109.66
JPY,05/15/2018,110.35
JPY,05/16/2018,110.39
JPY,05/17/2018,110.77
JPY,05/18/2018,110.75
JPY,05/21/2018,111.06
JPY,05/22/2018,110.89
JPY,05/23/2018,110.08
JPY,05/24/2018,109.25
JPY,05/25/2018,109.39
JPY,05/28/2018,109.42
JPY,05/29/2018,108.77
JPY,05/30/2018,108.91
JPY,05/31/2018,108.82
JPY,06/01/2018,109.55
JPY,06/04/2018,109.81
JPY,06/05/2018,109.80
JPY,06/06/2018,110.17
JPY,06/07/2018,109.70
JPY,06/08/2018,109.55
JPY,06/11/2018,110.03
JPY,06/12/2018,110.38
JPY,06/13/2018,110.34
JPY,06/14/2018,110.63
JPY,06/15/2018,110.67
JPY,06/18/2018,110.55
JPY,06/19/2018,110.06
JPY,06/20/2018,110.36
JPY,06/21/2018,110.00
JPY,06/22/2018,109.97
JPY,06/25/2018,109.78
JPY,06/26/2018,110.06
JPY,06/27/2018,110.26
JPY,06/28/2018,110.50
JPY,06/29/2018,110.68
JPY,07/02/2018,110.89
JPY,07/03/2018,110.59
JPY,07/04/2018,110.47
JPY,07/05/2018,110.62
JPY,07/06/2018,110.46
JPY,07/09/2018,110.85
JPY,07/10/2018,111.00
JPY,07/11/2018,112.02
JPY,07/12/2018,112.56
JPY,07/13/2018,112.38
JPY,07/16/2018,112.30
JPY,07/17/2018,112.87
JPY,07/18/2018,112.86
JPY,07/19/2018,112.47
JPY,07/20/2018,111.41
JPY,07/23/2018,111.34
JPY,07/24/2018,111.20
JPY,07/25/2018,110.97
JPY,07/26/2018,111.22
JPY,07/27/2018,111.05
JPY,07/30/2018,111.07
JPY,07/31/2018,111.88
JPY,08/01/2018,111.72
JPY,08/02/2018,111.66
JPY,08/03/2018,111.27
JPY,08/06/2018,111.41
JPY,08/07/2018,111.39
JPY,08/08/2018,110.98
JPY,08/09/2018,111.08
JPY,08/10/2018,110.94
JPY,08/13/2018,110.73
JPY,08/14/2018,111.16
JPY,08/15/2018,110.75
JPY,08/16/2018,110.89
JPY,08/17/2018,110.50
JPY,08/20/2018,110.07
JPY,08/21/2018,110.31
JPY,08/22/2018,110.56
JPY,08/23/2018,111.30
JPY,08/24/2018,111.23
JPY,08/27/2018,111.08
JPY,08/28/2018,111.19
JPY,08/29/2018,111.67
JPY,08/30/2018,110.98
JPY,08/31/2018,111.04
JPY,09/03/2018,111.08
JPY,09/04/2018,111.45
JPY,09/05/2018,111.53
JPY,09/06/2018,110.75
JPY,09/07/2018,111.08
JPY,09/10/2018,111.12
JPY,09/11/2018,111.64
JPY,09/12/2018,111.27
JPY,09/13/2018,111.92
JPY,09/14/2018,112.06
JPY,09/17/2018,111.84
JPY,09/18/2018,112.36
JPY,09/19/2018,112.28
JPY,09/20/2018,112.50
JPY,09/21/2018,112.58
JPY,09/24/2018,112.81
JPY,09/25/2018,112.97
JPY,09/26/2018,112.73
JPY,09/27/2018,113.38
JPY,09/28/2018,113.69
JPY,10/01/2018,113.92
JPY,10/02/2018,113.67
JPY,10/03/2018,114.53
JPY,10/04/2018,113.92
JPY,10/05/2018,113.72
JPY,10/08/2018,113.23
JPY,10/09/2018,112.95
JPY,10/10/2018,112.28
JPY,10/11/2018,112.17
JPY,10/12/2018,112.20
JPY,10/15/2018,111.78
JPY,10/16/2018,112.25
JPY,10/17/2018,112.65
JPY,10/18/2018,112.19
JPY,10/19/2018,112.55
JPY,10/22/2018,112.83
JPY,10/23/2018,112.44
JPY,10/24/2018,112.26
JPY,10/25/2018,112.42
JPY,10/26/2018,111.91
JPY,10/29/2018,112.38
JPY,10/30/2018,113.09
JPY,10/31/2018,112.94
JPY,11/01/2018,112.72
JPY,11/02/2018,113.20
JPY,11/05/2018,113.19
JPY,11/06/2018,113.44
JPY,11/07/2018,113.53
JPY,11/08/2018,114.06
JPY,11/09/2018,113.83
JPY,11/12/2018,113.83
JPY,11/13/2018,113.81
JPY,11/14/2018,113.62
JPY,11/15/2018,113.64
JPY,11/16/2018,112.83
JPY,11/19/2018,112.56
JPY,11/20/2018,112.77
JPY,11/21/2018,113.06
JPY,11/22/2018,112.94
JPY,11/23/2018,112.95
JPY,11/26/2018,113.59
JPY,11/27/2018,113.78
JPY,11/28/2018,113.69
JPY,11/29/2018,113.48
JPY,11/30/2018,113.47
JPY,12/03/2018,113.67
JPY,12/04/2018,112.78
JPY,12/05/2018,113.19
JPY,12/06/2018,112.67
JPY,12/07/2018,112.73
JPY,12/10/2018,113.34
JPY,12/11/2018,113.39
JPY,12/12/2018,113.28
JPY,12/13/2018,113.64
JPY,12/14/2018,113.39
JPY,12/17/2018,112.83
JPY,12/18/2018,112.53
JPY,12/19/2018,112.48
JPY,12/20/2018,111.28
JPY,12/21/2018,111.22
JPY,12/24/2018,110.45
JPY,12/25/2018,110.28
JPY,12/26/2018,111.36
JPY,12/27/2018,111.00
JPY,12/28/2018,110.28
JPY,12/31/2018,109.58
JPY,01/01/2019,109.72
JPY,01/02/2019,108.88
JPY,01/03/2019,107.67
JPY,01/04/2019,108.53
JPY,01/07/2019,108.72
JPY,01/08/2019,108.75
JPY,01/09/2019,108.17
JPY,01/10/2019,108.42
JPY,01/11/2019,108.55
JPY,01/14/2019,108.17
JPY,01/15/2019,108.67
JPY,01/16/2019,109.09
JPY,01/17/2019,109.24
JPY,01/18/2019,109.78
JPY,01/21/2019,109.67
JPY,01/22/2019,109.38
JPY,01/23/2019,109.60
JPY,01/24/2019,109.64
JPY,01/25/2019,109.55
JPY,01/28/2019,109.36
JPY,01/29/2019,109.39
JPY,01/30/2019,109.03
JPY,01/31/2019,108.88
JPY,02/01/2019,109.50
JPY,02/04/2019,109.89
JPY,02/05/2019,109.97
JPY,02/06/2019,109.97
JPY,02/07/2019,109.81
JPY,02/08/2019,109.73
JPY,02/11/2019,110.38
JPY,02/12/2019,110.48
JPY,02/13/2019,111.00
JPY,02/14/2019,110.48
JPY,02/15/2019,110.50
JPY,02/18/2019,110.62
JPY,02/19/2019,110.62
JPY,02/20/2019,110.86
JPY,02/21/2019,110.70
JPY,02/22/2019,110.69
JPY,02/25/2019,111.06
JPY,02/26/2019,110.58
JPY,02/27/2019,111.00
JPY,02/28/2019,111.39
JPY,03/01/2019,111.92
JPY,03/04/2019,111.75
JPY,03/05/2019,111.89
JPY,03/06/2019,111.77
JPY,03/07/2019,111.59
JPY,03/08/2019,111.17
JPY,03/11/2019,111.20
JPY,03/12/2019,111.36
JPY,03/13/2019,111.17
JPY,03/14/2019,111.72
JPY,03/15/2019,111.47
JPY,03/18/2019,111.42
JPY,03/19/2019,111.39
JPY,03/20/2019,110.69
JPY,03/21/2019,110.81
JPY,03/22/2019,109.92
JPY,03/25/2019,109.97
JPY,03/26/2019,110.64
JPY,03/27/2019,110.52
JPY,03/28/2019,110.64
JPY,03/29/2019,110.84
JPY,04/01/2019,111.34
JPY,04/02/2019,111.31
JPY,04/03/2019,111.47
JPY,04/04/2019,111.65
JPY,04/05/2019,111.73
JPY,04/08/2019,111.47
JPY,04/09/2019,111.12
JPY,04/10/2019,111.00
JPY,04/11/2019,111.65
JPY,04/12/2019,112.02
JPY,04/15/2019,112.03
JPY,04/16/2019,111.99
JPY,04/17/2019,112.05
JPY,04/18/2019,111.96
JPY,04/19/2019,111.91
JPY,04/22/2019,111.93
JPY,04/23/2019,111.86
JPY,04/24/2019,112.17
JPY,04/25/2019,111.62
JPY,04/26/2019,111.58
JPY,04/29/2019,111.63
JPY,04/30/2019,111.41
JPY,05/01/2019,111.37
JPY,05/02/2019,111.50
JPY,05/03/2019,111.09
JPY,05/06/2019,110.76
JPY,05/07/2019,110.24
JPY,05/08/2019,110.10
JPY,05/09/2019,109.75
JPY,05/10/2019,109.94
JPY,05/13/2019,109.30
JPY,05/14/2019,109.59
JPY,05/15/2019,109.58
JPY,05/16/2019,109.84
JPY,05/17/2019,110.07
JPY,05/20/2019,110.05
JPY,05/21/2019,110.49
JPY,05/22/2019,110.34
JPY,05/23/2019,109.59
JPY,05/24/2019,109.29
JPY,05/27/2019,109.50
JPY,05/28/2019,109.36
JPY,05/29/2019,109.58
JPY,05/30/2019,109.60
JPY,05/31/2019,108.26
JPY,06/03/2019,108.06
JPY,06/04/2019,108.14
JPY,06/05/2019,108.45
JPY,06/06/2019,108.40
JPY,06/07/2019,108.18
JPY,06/10/2019,108.43
JPY,06/11/2019,108.50
JPY,06/12/2019,108.49
JPY,06/13/2019,108.37
JPY,06/14/2019,108.55
JPY,06/17/2019,108.55
JPY,06/18/2019,108.44
JPY,06/19/2019,108.09
JPY,06/20/2019,107.29
JPY,06/21/2019,107.30
JPY,06/24/2019,107.28
JPY,06/25/2019,107.17
JPY,06/26/2019,107.77
JPY,06/27/2019,107.78
JPY,06/28/2019,107.88
JPY,07/01/2019,108.43
JPY,07/02/2019,107.88
JPY,07/03/2019,107.82
JPY,07/04/2019,107.79
JPY,07/05/2019,108.45
JPY,07/08/2019,108.71
JPY,07/09/2019,108.84
JPY,07/10/2019,108.46
JPY,07/11/2019,108.48
JPY,07/12/2019,107.89
JPY,07/15/2019,107.90
JPY,07/16/2019,108.22
JPY,07/17/2019,107.94
JPY,07/18/2019,107.29
JPY,07/19/2019,107.70
JPY,07/22/2019,107.86
JPY,07/23/2019,108.21
JPY,07/24/2019,108.17
JPY,07/25/2019,108.62
JPY,07/26/2019,108.66
JPY,07/29/2019,108.77
JPY,07/30/2019,108.59
JPY,07/31/2019,108.74
JPY,08/01/2019,107.33
JPY,08/02/2019,106.58
JPY,08/05/2019,105.94
JPY,08/06/2019,106.47
JPY,08/07/2019,106.26
JPY,08/08/2019,106.06
JPY,08/09/2019,105.66
JPY,08/12/2019,105.29
JPY,08/13/2019,106.73
JPY,08/14/2019,105.89
JPY,08/15/2019,106.11
JPY,08/16/2019,106.36
JPY,08/19/2019,106.62
JPY,08/20/2019,106.22
JPY,08/21/2019,106.61
JPY,08/22/2019,106.42
JPY,08/23/2019,105.39
JPY,08/26/2019,106.12
JPY,08/27/2019,105.72
JPY,08/28/2019,106.11
JPY,08/29/2019,106.50
JPY,08/30/2019,106.29
JPY,09/02/2019,106.21
JPY,09/03/2019,105.92
JPY,09/04/2019,106.38
JPY,09/05/2019,106.92
JPY,09/06/2019,106.90
JPY,09/09/2019,107.23
JPY,09/10/2019,107.53
JPY,09/11/2019,107.81
JPY,09/12/2019,108.09
JPY,09/13/2019,108.07
JPY,09/16/2019,108.12
JPY,09/17/2019,108.12
JPY,09/18/2019,108.44
JPY,09/19/2019,108.00
JPY,09/20/2019,107.55
JPY,09/23/2019,107.54
JPY,09/24/2019,107.05
JPY,09/25/2019,107.76
JPY,09/26/2019,107.82
JPY,09/27/2019,107.92
JPY,09/30/2019,108.06
JPY,10/01/2019,107.74
JPY,10/02/2019,107.17
JPY,10/03/2019,106.90
JPY,10/04/2019,106.93
JPY,10/07/2019,107.28
JPY,10/08/2019,107.07
JPY,10/09/2019,107.46
JPY,10/10/2019,107.96
JPY,10/11/2019,108.40
JPY,10/14/2019,108.38
JPY,10/15/2019,108.84
JPY,10/16/2019,108.75
JPY,10/17/2019,108.65
JPY,10/18/2019,108.42
JPY,10/21/2019,108.59
JPY,10/22/2019,108.47
JPY,10/23/2019,108.68
JPY,10/24/2019,108.61
JPY,10/25/2019,108.64
JPY,10/28/2019,108.94
JPY,10/29/2019,108.87
JPY,10/30/2019,108.83
JPY,10/31/2019,108.02
JPY,11/01/2019,108.17
JPY,11/04/2019,108.56
JPY,11/05/2019,109.15
JPY,11/06/2019,108.96
JPY,11/07/2019,109.27
JPY,11/08/2019,109.27
JPY,11/11/2019,109.04
JPY,11/12/2019,109.00
JPY,11/13/2019,108.81
JPY,11/14/2019,108.39
JPY,11/15/2019,108.73
JPY,11/18/2019,108.66
JPY,11/19/2019,108.53
JPY,11/20/2019,108.60
JPY,11/21/2019,108.63
JPY,11/22/2019,108.64
JPY,11/25/2019,108.90
JPY,11/26/2019,109.03
JPY,11/27/2019,109.55
JPY,11/28/2019,109.50
JPY,11/29/2019,109.51
JPY,12/02/2019,108.98
JPY,12/03/2019,108.62
JPY,12/04/2019,108.85
JPY,12/05/2019,108.75
JPY,12/06/2019,108.59
JPY,12/09/2019,108.55
JPY,12/10/2019,108.70
JPY,12/11/2019,108.54
JPY,12/12/2019,109.29
JPY,12/13/2019,109.36
JPY,12/16/2019,109.49
JPY,12/17/2019,109.47
